Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
interfering	156	141	151	138	3.06	2.1959	1.68	2.1523	4.0
photography	198	141	167	121	3.88	2.2989	1.68	2.1523	4.0
solitary	174	141	165	136	3.41	2.243	1.68	2.1523	4.0
essentially	166	140	128	112	3.25	2.2227	1.67	2.1492	4.0
superstitious	175	140	165	135	3.43	2.2455	1.67	2.1492	4.0
vicinity	153	140	150	137	3.0	2.1875	1.67	2.1492	4.0
appearances	156	138	141	128	3.06	2.1959	1.65	2.143	4.0
criticism	155	138	150	136	3.04	2.1931	1.65	2.143	4.0
exceptional	149	138	142	133	2.92	2.1761	1.65	2.143	4.0
initiate	170	138	110	99	3.33	2.233	1.65	2.143	4.0
interviewing	153	138	152	137	3.0	2.1875	1.65	2.143	4.0
politician	167	138	165	136	3.27	2.2253	1.65	2.143	4.0
priorities	166	138	154	132	3.25	2.2227	1.65	2.143	4.0
disconnected	159	137	151	131	3.12	2.2041	1.63	2.1399	4.0
exercises	175	137	172	135	3.43	2.2455	1.63	2.1399	4.0
exhibition	207	137	192	134	4.06	2.3181	1.63	2.1399	4.0
collateral	173	135	157	126	3.39	2.2405	1.61	2.1335	4.0
intuition	175	135	161	129	3.43	2.2455	1.61	2.1335	4.0
motivated	158	135	150	131	3.1	2.2014	1.61	2.1335	4.0
resignation	191	135	177	129	3.75	2.2833	1.61	2.1335	4.0
superficial	148	135	133	121	2.9	2.1732	1.61	2.1335	4.0
accidental	153	134	138	123	3.0	2.1875	1.6	2.1303	4.0
comedian	209	134	201	132	4.1	2.3222	1.6	2.1303	4.0
eligible	169	134	163	130	3.31	2.2304	1.6	2.1303	4.0
Asap	154	133	10	9	3.02	2.1903	1.59	2.1271	4.0
isolation	158	133	147	127	3.1	2.2014	1.59	2.1271	4.0
celebrated	138	132	134	128	2.71	2.143	1.57	2.1239	4.0
conventional	155	132	147	126	3.04	2.1931	1.57	2.1239	4.0
desperation	154	132	131	117	3.02	2.1903	1.57	2.1239	4.0
dictionary	190	132	169	118	3.73	2.281	1.57	2.1239	4.0
immunity	216	132	205	129	4.24	2.3365	1.57	2.1239	4.0
intimacy	167	132	162	127	3.27	2.2253	1.57	2.1239	4.0
predictable	154	132	147	127	3.02	2.1903	1.57	2.1239	4.0
psychologist	183	132	177	127	3.59	2.2648	1.57	2.1239	4.0
decorated	144	130	133	124	2.82	2.1614	1.55	2.1173	4.0
epidemic	174	129	167	127	3.41	2.243	1.54	2.1139	4.0
accusation	143	128	142	128	2.8	2.1584	1.53	2.1106	4.0
admirable	133	128	119	115	2.61	2.1271	1.53	2.1106	4.0
adrenaline	168	128	143	116	3.29	2.2279	1.53	2.1106	4.0
deliberate	145	128	142	126	2.84	2.1644	1.53	2.1106	4.0
irrational	149	128	144	124	2.92	2.1761	1.53	2.1106	4.0
operative	166	128	162	127	3.25	2.2227	1.53	2.1106	4.0
realizes	134	128	134	128	2.63	2.1303	1.53	2.1106	4.0
convertible	166	127	159	123	3.25	2.2227	1.51	2.1072	4.0
financially	139	127	127	116	2.73	2.1461	1.51	2.1072	4.0
Mademoiselle	417	127	189	77	8.18	2.6212	1.51	2.1072	4.0
accusations	153	126	151	124	3.0	2.1875	1.5	2.1038	4.0
Oklahoma	225	126	0	0	4.41	2.3541	1.5	2.1038	4.0
satisfactory	153	126	146	122	3.0	2.1875	1.5	2.1038	4.0
accessory	147	125	141	122	2.88	2.1703	1.49	2.1004	4.0
alligator	178	125	153	114	3.49	2.2529	1.49	2.1004	4.0
anatomy	163	125	140	114	3.2	2.2148	1.49	2.1004	4.0
necessity	147	125	139	122	2.88	2.1703	1.49	2.1004	4.0
suicidal	148	125	138	118	2.9	2.1732	1.49	2.1004	4.0
advantages	144	124	141	123	2.82	2.1614	1.48	2.0969	4.0
devastating	139	123	132	118	2.73	2.1461	1.47	2.0934	4.0
journalism	195	123	167	115	3.82	2.2923	1.47	2.0934	4.0
sanctuary	220	123	157	114	4.31	2.3444	1.47	2.0934	4.0
superiors	143	123	141	121	2.8	2.1584	1.47	2.0934	4.0
distribution	157	122	141	109	3.08	2.1987	1.45	2.0899	4.0
equivalent	134	122	132	120	2.63	2.1303	1.45	2.0899	4.0
initiative	140	122	136	119	2.75	2.1492	1.45	2.0899	4.0
satisfying	129	122	124	117	2.53	2.1139	1.45	2.0899	4.0
helicopters	171	121	156	115	3.35	2.2355	1.44	2.0864	4.0
invitations	170	121	159	115	3.33	2.233	1.44	2.0864	4.0
anticipate	129	120	124	116	2.53	2.1139	1.43	2.0828	4.0
applications	158	120	150	114	3.1	2.2014	1.43	2.0828	4.0
designated	132	120	123	112	2.59	2.1239	1.43	2.0828	4.0
inferior	156	120	153	118	3.06	2.1959	1.43	2.0828	4.0
motivation	151	120	141	115	2.96	2.1818	1.43	2.0828	4.0
unbearable	129	120	123	115	2.53	2.1139	1.43	2.0828	4.0
architecture	162	119	139	104	3.18	2.2122	1.42	2.0792	4.0
efficiency	139	119	128	109	2.73	2.1461	1.42	2.0792	4.0
intercepted	147	119	140	115	2.88	2.1703	1.42	2.0792	4.0
regulation	126	119	120	114	2.47	2.1038	1.42	2.0792	4.0
unemployment	160	119	144	109	3.14	2.2068	1.42	2.0792	4.0
casualty	138	118	121	104	2.71	2.143	1.41	2.0755	4.0
overrated	135	118	128	115	2.65	2.1335	1.41	2.0755	4.0
inheritance	162	117	161	117	3.18	2.2122	1.39	2.0719	4.0
reinforcements	161	117	148	106	3.16	2.2095	1.39	2.0719	4.0
supervision	126	117	124	115	2.47	2.1038	1.39	2.0719	4.0
unlimited	143	117	119	100	2.8	2.1584	1.39	2.0719	4.0
estimated	142	116	97	85	2.78	2.1553	1.38	2.0682	4.0
hostility	139	116	131	112	2.73	2.1461	1.38	2.0682	4.0
irregular	129	116	123	112	2.53	2.1139	1.38	2.0682	4.0
imitation	139	115	129	108	2.73	2.1461	1.37	2.0645	4.0
paranoia	136	115	113	100	2.67	2.1367	1.37	2.0645	4.0
repeatedly	116	115	110	109	2.27	2.0682	1.37	2.0645	4.0
resolution	150	115	135	107	2.94	2.179	1.37	2.0645	4.0
resurrection	172	115	119	97	3.37	2.238	1.37	2.0645	4.0
Cinderella	305	114	0	0	5.98	2.4857	1.36	2.0607	4.0
elevators	164	114	149	107	3.22	2.2175	1.36	2.0607	4.0
philosopher	155	114	145	111	3.04	2.1931	1.36	2.0607	4.0
preparations	125	114	119	110	2.45	2.1004	1.36	2.0607	4.0
profitable	125	114	123	113	2.45	2.1004	1.36	2.0607	4.0
imperative	127	113	122	110	2.49	2.1072	1.35	2.0569	4.0
invincible	154	113	141	108	3.02	2.1903	1.35	2.0569	4.0
obligations	128	113	125	111	2.51	2.1106	1.35	2.0569	4.0
opposition	155	113	132	106	3.04	2.1931	1.35	2.0569	4.0
terminated	147	113	135	107	2.88	2.1703	1.35	2.0569	4.0
coordinate	130	112	115	103	2.55	2.1173	1.34	2.0531	4.0
declaration	180	112	97	79	3.53	2.2577	1.34	2.0531	4.0
manufacture	124	112	122	110	2.43	2.0969	1.34	2.0531	4.0
questionable	117	112	110	107	2.29	2.0719	1.34	2.0531	4.0
unnatural	140	112	137	111	2.75	2.1492	1.34	2.0531	4.0
everlasting	130	111	123	108	2.55	2.1173	1.32	2.0492	4.0
fundamental	167	111	162	110	3.27	2.2253	1.32	2.0492	4.0
mandatory	126	111	107	98	2.47	2.1038	1.32	2.0492	4.0
Minnesota	199	111	3	3	3.9	2.301	1.32	2.0492	4.0
agitated	128	110	124	106	2.51	2.1106	1.31	2.0453	4.0
babysitting	138	110	127	101	2.71	2.143	1.31	2.0453	4.0
calculated	120	110	119	109	2.35	2.0828	1.31	2.0453	4.0
elevated	127	110	114	99	2.49	2.1072	1.31	2.0453	4.0
wonderfully	114	110	103	99	2.24	2.0607	1.31	2.0453	4.0
graduating	128	109	121	104	2.51	2.1106	1.3	2.0414	4.0
matrimony	136	109	134	107	2.67	2.1367	1.3	2.0414	4.0
speculation	118	109	109	100	2.31	2.0755	1.3	2.0414	4.0
reasonably	118	108	99	94	2.31	2.0755	1.29	2.0374	4.0
revelation	140	108	105	96	2.75	2.1492	1.29	2.0374	4.0
stimulating	120	108	113	102	2.35	2.0828	1.29	2.0374	4.0
theatrical	128	108	123	105	2.51	2.1106	1.29	2.0374	4.0
effectively	116	107	110	102	2.27	2.0682	1.28	2.0334	4.0
millennium	219	107	146	87	4.29	2.3424	1.28	2.0334	4.0
obligated	131	107	130	107	2.57	2.1206	1.28	2.0334	4.0
accommodate	109	106	109	106	2.14	2.0414	1.26	2.0294	4.0
encouragement	112	106	108	103	2.2	2.0531	1.26	2.0294	4.0
propaganda	159	106	144	100	3.12	2.2041	1.26	2.0294	4.0
unimportant	125	106	118	102	2.45	2.1004	1.26	2.0294	4.0
violating	114	106	110	103	2.24	2.0607	1.26	2.0294	4.0
cappuccino	146	105	125	91	2.86	2.1673	1.25	2.0253	4.0
delusional	142	105	137	101	2.78	2.1553	1.25	2.0253	4.0
memorable	115	105	110	102	2.25	2.0645	1.25	2.0253	4.0
abdominal	174	104	149	94	3.41	2.243	1.24	2.0212	4.0
delirious	135	104	116	98	2.65	2.1335	1.24	2.0212	4.0
exterior	121	104	102	93	2.37	2.0864	1.24	2.0212	4.0
kilometers	156	104	154	103	3.06	2.1959	1.24	2.0212	4.0
Veronica	587	104	1	1	11.51	2.7694	1.24	2.0212	4.0
catastrophe	126	103	117	100	2.47	2.1038	1.23	2.017	4.0
concentrating	108	103	106	101	2.12	2.0374	1.23	2.017	4.0
diabetes	166	103	140	93	3.25	2.2227	1.23	2.017	4.0
superhero	170	103	160	96	3.33	2.233	1.23	2.017	4.0
discovering	107	102	97	94	2.1	2.0334	1.22	2.0128	4.0
miraculous	107	102	96	93	2.1	2.0334	1.22	2.0128	4.0
Oriental	133	102	32	24	2.61	2.1271	1.22	2.0128	4.0
separately	109	102	99	94	2.14	2.0414	1.22	2.0128	4.0
Antonio	319	101	0	0	6.25	2.5051	1.2	2.0086	4.0
composition	124	101	118	97	2.43	2.0969	1.2	2.0086	4.0
ingredient	133	101	133	101	2.61	2.1271	1.2	2.0086	4.0
mathematics	156	101	135	92	3.06	2.1959	1.2	2.0086	4.0
miniature	128	101	115	95	2.51	2.1106	1.2	2.0086	4.0
bacteria	155	100	138	94	3.04	2.1931	1.19	2.0043	4.0
decorations	138	100	135	98	2.71	2.143	1.19	2.0043	4.0
Democratic	181	100	84	61	3.55	2.2601	1.19	2.0043	4.0
intensity	127	100	120	93	2.49	2.1072	1.19	2.0043	4.0
macaroni	166	100	153	92	3.25	2.2227	1.19	2.0043	4.0
velocity	142	100	122	89	2.78	2.1553	1.19	2.0043	4.0
admiration	107	99	104	98	2.1	2.0334	1.18	2.0	4.0
decorating	113	99	105	93	2.22	2.0569	1.18	2.0	4.0
emergencies	106	99	103	96	2.08	2.0294	1.18	2.0	4.0
literary	130	99	126	97	2.55	2.1173	1.18	2.0	4.0
Monopoly	141	99	68	46	2.76	2.1523	1.18	2.0	4.0
patriotic	120	99	111	92	2.35	2.0828	1.18	2.0	4.0
accompanied	105	98	101	95	2.06	2.0253	1.17	1.9956	4.0
calculations	119	98	119	98	2.33	2.0792	1.17	1.9956	4.0
customary	111	98	110	98	2.18	2.0492	1.17	1.9956	4.0
despicable	107	98	104	97	2.1	2.0334	1.17	1.9956	4.0
disrespectful	105	98	97	91	2.06	2.0253	1.17	1.9956	4.0
electronics	139	98	94	76	2.73	2.1461	1.17	1.9956	4.0
formality	110	98	109	98	2.16	2.0453	1.17	1.9956	4.0
terrorism	209	98	192	90	4.1	2.3222	1.17	1.9956	4.0
deposition	153	97	152	97	3.0	2.1875	1.16	1.9912	4.0
desirable	99	97	97	95	1.94	2.0	1.16	1.9912	4.0
humility	122	97	101	87	2.39	2.0899	1.16	1.9912	4.0
illegally	113	97	109	94	2.22	2.0569	1.16	1.9912	4.0
phenomenal	118	97	96	85	2.31	2.0755	1.16	1.9912	4.0
remarkably	101	97	90	88	1.98	2.0086	1.16	1.9912	4.0
troublemaker	110	97	106	93	2.16	2.0453	1.16	1.9912	4.0
geography	117	96	103	86	2.29	2.0719	1.14	1.9868	4.0
ingredients	109	96	109	96	2.14	2.0414	1.14	1.9868	4.0
primarily	105	96	92	84	2.06	2.0253	1.14	1.9868	4.0
affectionate	115	95	114	95	2.25	2.0645	1.13	1.9823	4.0
Alabama	233	95	0	0	4.57	2.3692	1.13	1.9823	4.0
correspondence	115	95	107	89	2.25	2.0645	1.13	1.9823	4.0
enjoyable	99	95	97	94	1.94	2.0	1.13	1.9823	4.0
homicidal	103	95	97	89	2.02	2.017	1.13	1.9823	4.0
intersection	116	95	111	93	2.27	2.0682	1.13	1.9823	4.0
irritating	111	95	106	90	2.18	2.0492	1.13	1.9823	4.0
pornography	136	95	124	87	2.67	2.1367	1.13	1.9823	4.0
predicament	100	95	100	95	1.96	2.0043	1.13	1.9823	4.0
sincerity	102	95	94	89	2.0	2.0128	1.13	1.9823	4.0
unanimous	107	95	105	94	2.1	2.0334	1.13	1.9823	4.0
deliveries	111	94	101	87	2.18	2.0492	1.12	1.9777	4.0
economics	126	94	98	76	2.47	2.1038	1.12	1.9777	4.0
gradually	100	94	89	84	1.96	2.0043	1.12	1.9777	4.0
initially	105	94	82	75	2.06	2.0253	1.12	1.9777	4.0
allegedly	113	93	93	80	2.22	2.0569	1.11	1.9731	4.0
apprehended	105	93	105	93	2.06	2.0253	1.11	1.9731	4.0
compatible	120	93	116	91	2.35	2.0828	1.11	1.9731	4.0
disposition	110	93	107	92	2.16	2.0453	1.11	1.9731	4.0
premonition	189	93	184	93	3.71	2.2788	1.11	1.9731	4.0
presidency	125	93	112	82	2.45	2.1004	1.11	1.9731	4.0
unauthorized	118	93	98	81	2.31	2.0755	1.11	1.9731	4.0
confiscated	105	92	98	88	2.06	2.0253	1.1	1.9685	4.0
controversial	109	92	108	91	2.14	2.0414	1.1	1.9685	4.0
mentality	108	92	108	92	2.12	2.0374	1.1	1.9685	4.0
organizing	100	92	94	87	1.96	2.0043	1.1	1.9685	4.0
apocalypse	126	91	79	57	2.47	2.1038	1.08	1.9638	4.0
brutality	112	91	101	84	2.2	2.0531	1.08	1.9638	4.0
charitable	104	91	103	91	2.04	2.0212	1.08	1.9638	4.0
compensation	109	91	105	90	2.14	2.0414	1.08	1.9638	4.0
maturity	102	91	97	87	2.0	2.0128	1.08	1.9638	4.0
prostitution	122	91	105	79	2.39	2.0899	1.08	1.9638	4.0
exaggerate	99	90	94	89	1.94	2.0	1.07	1.959	4.0
executives	128	90	124	88	2.51	2.1106	1.07	1.959	4.0
hysteria	116	90	108	85	2.27	2.0682	1.07	1.959	4.0
limitations	105	90	104	90	2.06	2.0253	1.07	1.959	4.0
schizophrenic	117	90	115	89	2.29	2.0719	1.07	1.959	4.0
accordingly	93	89	80	77	1.82	1.9731	1.06	1.9542	4.0
diarrhea	122	89	102	82	2.39	2.0899	1.06	1.9542	4.0
examining	96	89	92	86	1.88	1.9868	1.06	1.9542	4.0
voluntary	103	89	95	84	2.02	2.017	1.06	1.9542	4.0
alimony	132	88	125	84	2.59	2.1239	1.05	1.9494	4.0
exclusively	92	88	87	84	1.8	1.9685	1.05	1.9494	4.0
interruption	96	88	96	88	1.88	1.9868	1.05	1.9494	4.0
karaoke	170	88	147	74	3.33	2.233	1.05	1.9494	4.0
pepperoni	131	88	111	76	2.57	2.1206	1.05	1.9494	4.0
recognizes	102	88	101	88	2.0	2.0128	1.05	1.9494	4.0
utility	114	88	111	86	2.24	2.0607	1.05	1.9494	4.0
Vietnamese	260	88	3	3	5.1	2.4166	1.05	1.9494	4.0
accomplishment	96	87	95	86	1.88	1.9868	1.04	1.9445	4.0
competitors	109	87	102	86	2.14	2.0414	1.04	1.9445	4.0
Continental	168	87	44	40	3.29	2.2279	1.04	1.9445	4.0
contributions	100	87	98	86	1.96	2.0043	1.04	1.9445	4.0
decoration	94	87	88	82	1.84	1.9777	1.04	1.9445	4.0
definitive	99	87	93	83	1.94	2.0	1.04	1.9445	4.0
indicating	95	87	92	85	1.86	1.9823	1.04	1.9445	4.0
liberation	118	87	73	64	2.31	2.0755	1.04	1.9445	4.0
photographers	120	87	107	81	2.35	2.0828	1.04	1.9445	4.0
preoccupied	102	87	98	85	2.0	2.0128	1.04	1.9445	4.0
adolescent	94	86	92	85	1.84	1.9777	1.03	1.9395	4.0
compassionate	91	86	86	82	1.78	1.9638	1.03	1.9395	4.0
confrontation	98	86	95	83	1.92	1.9956	1.03	1.9395	4.0
continuous	98	86	82	77	1.92	1.9956	1.03	1.9395	4.0
genuinely	98	86	95	86	1.92	1.9956	1.03	1.9395	4.0
increasingly	91	86	88	83	1.78	1.9638	1.03	1.9395	4.0
infirmary	150	86	141	84	2.94	2.179	1.03	1.9395	4.0
unspeakable	95	86	79	74	1.86	1.9823	1.03	1.9395	4.0
aquarium	141	85	125	77	2.76	2.1523	1.01	1.9345	4.0
conditioner	110	85	107	82	2.16	2.0453	1.01	1.9345	4.0
congregation	117	85	99	76	2.29	2.0719	1.01	1.9345	4.0
decorator	107	85	106	84	2.1	2.0334	1.01	1.9345	4.0
dehydrated	93	85	91	84	1.82	1.9731	1.01	1.9345	4.0
formidable	87	85	83	81	1.71	1.9445	1.01	1.9345	4.0
hesitation	94	85	93	84	1.84	1.9777	1.01	1.9345	4.0
immigration	128	85	103	73	2.51	2.1106	1.01	1.9345	4.0
manufactured	92	85	87	80	1.8	1.9685	1.01	1.9345	4.0
molecular	134	85	109	77	2.63	2.1303	1.01	1.9345	4.0
prosperity	107	85	98	81	2.1	2.0334	1.01	1.9345	4.0
unattractive	92	85	92	85	1.8	1.9685	1.01	1.9345	4.0
understatement	88	85	84	81	1.73	1.9494	1.01	1.9345	4.0
volunteering	98	85	93	80	1.92	1.9956	1.01	1.9345	4.0
allegations	110	84	109	83	2.16	2.0453	1.0	1.9294	4.0
amazingly	91	84	72	69	1.78	1.9638	1.0	1.9294	4.0
analyzing	93	84	87	78	1.82	1.9731	1.0	1.9294	4.0
casually	94	84	90	81	1.84	1.9777	1.0	1.9294	4.0
Cincinnati	164	84	0	0	3.22	2.2175	1.0	1.9294	4.0
concentrated	99	84	97	82	1.94	2.0	1.0	1.9294	4.0
contributed	86	84	86	84	1.69	1.9395	1.0	1.9294	4.0
coronary	101	84	94	79	1.98	2.0086	1.0	1.9294	4.0
inadequate	95	84	93	82	1.86	1.9823	1.0	1.9294	4.0
maternity	125	84	106	70	2.45	2.1004	1.0	1.9294	4.0
minority	113	84	106	79	2.22	2.0569	1.0	1.9294	4.0
aluminum	115	83	94	71	2.25	2.0645	0.99	1.9243	4.0
Congressional	105	83	52	44	2.06	2.0253	0.99	1.9243	4.0
corporations	101	83	96	80	1.98	2.0086	0.99	1.9243	4.0
fashionable	98	83	89	82	1.92	1.9956	0.99	1.9243	4.0
fidelity	101	83	80	68	1.98	2.0086	0.99	1.9243	4.0
intimidate	87	83	85	82	1.71	1.9445	0.99	1.9243	4.0
melancholy	111	83	88	70	2.18	2.0492	0.99	1.9243	4.0
oblivion	101	83	83	72	1.98	2.0086	0.99	1.9243	4.0
cameraman	110	82	105	78	2.16	2.0453	0.98	1.9191	4.0
detonator	121	82	117	81	2.37	2.0864	0.98	1.9191	4.0
etc	135	82	123	78	2.65	2.1335	0.98	1.9191	4.0
eternally	94	82	82	72	1.84	1.9777	0.98	1.9191	4.0
genetically	91	82	78	70	1.78	1.9638	0.98	1.9191	4.0
ironically	85	82	49	49	1.67	1.9345	0.98	1.9191	4.0
monastery	189	82	177	80	3.71	2.2788	0.98	1.9191	4.0
portfolio	104	82	104	82	2.04	2.0212	0.98	1.9191	4.0
respectfully	98	82	72	60	1.92	1.9956	0.98	1.9191	4.0
stability	90	82	87	79	1.76	1.959	0.98	1.9191	4.0
violations	100	82	97	80	1.96	2.0043	0.98	1.9191	4.0
administer	85	81	81	78	1.67	1.9345	0.97	1.9138	4.0
auditioning	98	81	95	78	1.92	1.9956	0.97	1.9138	4.0
companionship	96	81	90	77	1.88	1.9868	0.97	1.9138	4.0
demolition	144	81	106	64	2.82	2.1614	0.97	1.9138	4.0
developments	86	81	84	79	1.69	1.9395	0.97	1.9138	4.0
Eisenhower	145	81	0	0	2.84	2.1644	0.97	1.9138	4.0
Honolulu	132	81	0	0	2.59	2.1239	0.97	1.9138	4.0
interrogate	98	81	97	80	1.92	1.9956	0.97	1.9138	4.0
photographic	97	81	85	70	1.9	1.9912	0.97	1.9138	4.0
recreation	95	81	80	72	1.86	1.9823	0.97	1.9138	4.0
reunited	91	81	88	81	1.78	1.9638	0.97	1.9138	4.0
ventilation	110	81	99	76	2.16	2.0453	0.97	1.9138	4.0
ceremonies	98	80	96	78	1.92	1.9956	0.95	1.9085	4.0
dangerously	83	80	79	76	1.63	1.9243	0.95	1.9085	4.0
diabetic	113	80	105	77	2.22	2.0569	0.95	1.9085	4.0
examiner	130	80	102	70	2.55	2.1173	0.95	1.9085	4.0
explanations	88	80	81	76	1.73	1.9494	0.95	1.9085	4.0
fraternity	171	80	151	74	3.35	2.2355	0.95	1.9085	4.0
liberated	94	80	92	78	1.84	1.9777	0.95	1.9085	4.0
abandoning	86	79	84	77	1.69	1.9395	0.94	1.9031	4.0
auxiliary	109	79	79	60	2.14	2.0414	0.94	1.9031	4.0
indigestion	95	79	87	72	1.86	1.9823	0.94	1.9031	4.0
paralysis	100	79	93	76	1.96	2.0043	0.94	1.9031	4.0
penicillin	125	79	108	70	2.45	2.1004	0.94	1.9031	4.0
dependable	85	78	76	72	1.67	1.9345	0.93	1.8976	4.0
inconvenient	83	78	81	78	1.63	1.9243	0.93	1.8976	4.0
superstition	105	78	89	73	2.06	2.0253	0.93	1.8976	4.0
thermometer	112	78	105	74	2.2	2.0531	0.93	1.8976	4.0
astonishing	87	77	75	66	1.71	1.9445	0.92	1.8921	4.0
imprisonment	93	77	93	77	1.82	1.9731	0.92	1.8921	4.0
obedient	100	77	95	74	1.96	2.0043	0.92	1.8921	4.0
psychiatry	107	77	85	63	2.1	2.0334	0.92	1.8921	4.0
publication	90	77	88	75	1.76	1.959	0.92	1.8921	4.0
receptionist	97	77	93	73	1.9	1.9912	0.92	1.8921	4.0
transformation	101	77	92	74	1.98	2.0086	0.92	1.8921	4.0
correspondent	110	76	95	72	2.16	2.0453	0.91	1.8865	4.0
disagreement	78	76	75	74	1.53	1.8976	0.91	1.8865	4.0
Enterprises	110	76	28	26	2.16	2.0453	0.91	1.8865	4.0
identities	89	76	88	76	1.75	1.9542	0.91	1.8865	4.0
imitating	92	76	80	65	1.8	1.9685	0.91	1.8865	4.0
proximity	84	76	81	73	1.65	1.9294	0.91	1.8865	4.0
accomplishments	81	75	80	75	1.59	1.9138	0.89	1.8808	4.0
documented	83	75	81	73	1.63	1.9243	0.89	1.8808	4.0
equality	97	75	86	70	1.9	1.9912	0.89	1.8808	4.0
exercising	84	75	75	66	1.65	1.9294	0.89	1.8808	4.0
librarian	147	75	101	68	2.88	2.1703	0.89	1.8808	4.0
mercenary	98	75	86	72	1.92	1.9956	0.89	1.8808	4.0
mythology	101	75	92	70	1.98	2.0086	0.89	1.8808	4.0
paramedic	107	75	97	70	2.1	2.0334	0.89	1.8808	4.0
recollection	80	75	80	75	1.57	1.9085	0.89	1.8808	4.0
undefeated	111	75	100	70	2.18	2.0492	0.89	1.8808	4.0
unethical	90	75	86	73	1.76	1.959	0.89	1.8808	4.0
unfamiliar	78	75	74	72	1.53	1.8976	0.89	1.8808	4.0
commodity	84	74	80	72	1.65	1.9294	0.88	1.8751	4.0
conveniently	76	74	73	71	1.49	1.8865	0.88	1.8751	4.0
directory	84	74	65	59	1.65	1.9294	0.88	1.8751	4.0
implications	79	74	79	74	1.55	1.9031	0.88	1.8751	4.0
missionary	109	74	98	68	2.14	2.0414	0.88	1.8751	4.0
optimism	79	74	76	71	1.55	1.9031	0.88	1.8751	4.0
recommending	81	74	81	74	1.59	1.9138	0.88	1.8751	4.0
retribution	85	74	72	62	1.67	1.9345	0.88	1.8751	4.0
testifying	105	74	101	70	2.06	2.0253	0.88	1.8751	4.0
unstoppable	87	74	80	70	1.71	1.9445	0.88	1.8751	4.0
articulate	85	73	80	70	1.67	1.9345	0.87	1.8692	4.0
assassinate	96	73	91	71	1.88	1.9868	0.87	1.8692	4.0
cholesterol	95	73	85	66	1.86	1.9823	0.87	1.8692	4.0
comfortably	76	73	76	73	1.49	1.8865	0.87	1.8692	4.0
deodorant	82	73	80	72	1.61	1.9191	0.87	1.8692	4.0
impeccable	81	73	74	67	1.59	1.9138	0.87	1.8692	4.0
insomnia	88	73	81	68	1.73	1.9494	0.87	1.8692	4.0
institutions	83	73	81	71	1.63	1.9243	0.87	1.8692	4.0
magically	85	73	82	71	1.67	1.9345	0.87	1.8692	4.0
navigation	87	73	70	61	1.71	1.9445	0.87	1.8692	4.0
perpetrator	86	73	81	69	1.69	1.9395	0.87	1.8692	4.0
presumably	85	73	63	56	1.67	1.9345	0.87	1.8692	4.0
adultery	99	72	86	63	1.94	2.0	0.86	1.8633	4.0
fertility	97	72	89	67	1.9	1.9912	0.86	1.8633	4.0
horizontal	77	72	68	63	1.51	1.8921	0.86	1.8633	4.0
obedience	87	72	73	66	1.71	1.9445	0.86	1.8633	4.0
violently	95	72	90	67	1.86	1.9823	0.86	1.8633	4.0
accessories	76	71	68	63	1.49	1.8865	0.85	1.8573	4.0
compromising	75	71	74	71	1.47	1.8808	0.85	1.8573	4.0
consecutive	83	71	80	69	1.63	1.9243	0.85	1.8573	4.0
evaluate	88	71	83	68	1.73	1.9494	0.85	1.8573	4.0
exploration	96	71	92	70	1.88	1.9868	0.85	1.8573	4.0
nobility	84	71	78	67	1.65	1.9294	0.85	1.8573	4.0
nominated	119	71	117	69	2.33	2.0792	0.85	1.8573	4.0
psychiatrists	80	71	78	69	1.57	1.9085	0.85	1.8573	4.0
relaxation	80	71	75	67	1.57	1.9085	0.85	1.8573	4.0
residency	99	71	75	53	1.94	2.0	0.85	1.8573	4.0
Riviera	102	71	2	2	2.0	2.0128	0.85	1.8573	4.0
scenarios	81	71	80	70	1.59	1.9138	0.85	1.8573	4.0
Adaptation	81	70	34	27	1.59	1.9138	0.83	1.8513	4.0
agreeable	81	70	78	69	1.59	1.9138	0.83	1.8513	4.0
anesthesia	101	70	85	62	1.98	2.0086	0.83	1.8513	4.0
fascination	90	70	76	65	1.76	1.959	0.83	1.8513	4.0
influential	81	70	81	70	1.59	1.9138	0.83	1.8513	4.0
medications	78	70	78	70	1.53	1.8976	0.83	1.8513	4.0
provocative	82	70	74	65	1.61	1.9191	0.83	1.8513	4.0
reconnaissance	88	70	70	58	1.73	1.9494	0.83	1.8513	4.0
sacrificing	75	70	69	65	1.47	1.8808	0.83	1.8513	4.0
tranquilizer	92	70	86	68	1.8	1.9685	0.83	1.8513	4.0
administered	76	69	75	68	1.49	1.8865	0.82	1.8451	4.0
binoculars	80	69	75	65	1.57	1.9085	0.82	1.8451	4.0
circumstantial	85	69	79	66	1.67	1.9345	0.82	1.8451	4.0
conspicuous	75	69	72	68	1.47	1.8808	0.82	1.8451	4.0
controversy	83	69	73	63	1.63	1.9243	0.82	1.8451	4.0
degenerate	93	69	83	63	1.82	1.9731	0.82	1.8451	4.0
horrifying	80	69	75	65	1.57	1.9085	0.82	1.8451	4.0
mortality	77	69	75	67	1.51	1.8921	0.82	1.8451	4.0
observations	72	69	68	66	1.41	1.8633	0.82	1.8451	4.0
prosecuted	83	69	83	69	1.63	1.9243	0.82	1.8451	4.0
radiator	103	69	92	68	2.02	2.017	0.82	1.8451	4.0
realities	98	69	97	68	1.92	1.9956	0.82	1.8451	4.0
